episode,scenario,timesteps,reward,distance,collision,pedestrian_collision,blocker_collision,wall_collision,dilemma_decision,pedestrians_hit,episode_outcome,collision_actor_type
227,Scenario02,1116,-607.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
228,Scenario02,1143,-407.97,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0006
229,Scenario02,1039,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
230,Scenario02,984,-599.72,19.00,True,False,False,True,none,0,wall_collision,static.fence
231,Scenario02,1096,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
232,Scenario02,1167,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
233,Scenario02,894,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
234,Scenario02,1029,-610.20,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
235,Scenario02,959,-614.24,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
236,Scenario02,1094,-408.89,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0001
237,Scenario02,1185,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
238,Scenario02,1006,-599.22,19.00,True,False,False,True,none,0,wall_collision,static.fence
239,Scenario02,636,-616.13,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
240,Scenario02,1148,-602.57,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
241,Scenario02,1020,-614.78,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
242,Scenario02,661,-618.14,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
243,Scenario02,1086,-599.60,27.00,True,False,False,True,none,0,wall_collision,static.fence
244,Scenario02,1030,-608.13,25.00,True,False,False,True,none,0,wall_collision,static.fence
245,Scenario02,1051,-605.76,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
246,Scenario02,1121,-606.41,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
247,Scenario02,898,-599.72,19.00,True,False,False,True,none,0,wall_collision,static.fence
248,Scenario02,1026,-604.33,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
249,Scenario02,1109,-899.60,27.00,True,True,False,False,right_two_b,2,right_two_b,walker.pedestrian.0004
250,Scenario02,1071,-599.67,22.00,True,False,False,True,none,0,wall_collision,static.fence
251,Scenario02,1133,-603.82,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
252,Scenario02,1016,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
253,Scenario02,806,-599.80,13.00,True,False,False,True,none,0,wall_collision,static.pole
254,Scenario02,1119,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
255,Scenario02,1040,-907.62,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
256,Scenario02,1196,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
257,Scenario02,1082,-611.71,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
258,Scenario02,1263,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
259,Scenario02,999,-613.56,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
260,Scenario02,1128,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
261,Scenario02,1086,-607.60,27.00,True,False,False,True,none,0,wall_collision,static.fence
262,Scenario02,1180,-601.01,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
263,Scenario02,1081,-899.63,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
264,Scenario02,1122,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
265,Scenario02,1222,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
266,Scenario02,1408,-599.60,27.00,True,False,False,True,none,0,wall_collision,static.fence
267,Scenario02,565,-618.98,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
268,Scenario02,1184,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
269,Scenario02,1026,-416.86,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0005
270,Scenario02,976,-431.70,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0005
271,Scenario02,992,-603.20,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
272,Scenario02,1179,-610.18,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
273,Scenario02,612,-618.83,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
274,Scenario02,1222,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
275,Scenario02,1057,-609.68,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
276,Scenario02,754,-618.68,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
277,Scenario02,1002,-611.33,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
278,Scenario02,1053,-599.95,22.00,True,False,False,True,none,0,wall_collision,static.fence
279,Scenario02,1086,-901.47,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
280,Scenario02,1067,-613.42,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
281,Scenario02,1061,-599.65,23.00,True,False,False,True,none,0,wall_collision,static.fence
282,Scenario02,1547,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
283,Scenario02,1090,-409.75,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0011
284,Scenario02,1066,-409.78,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0002
285,Scenario02,1274,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
286,Scenario02,1106,-908.02,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
287,Scenario02,1138,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
288,Scenario02,922,-599.68,21.00,True,False,False,True,none,0,wall_collision,static.fence
289,Scenario02,1012,-615.08,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
290,Scenario02,1137,-908.39,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
291,Scenario02,1084,-602.20,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
292,Scenario02,1115,-602.29,28.00,True,True,False,False,none,2,blocker_collision,walker.pedestrian.0010
293,Scenario02,1036,-900.41,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
294,Scenario02,1078,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
295,Scenario02,1130,-610.39,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
296,Scenario02,974,-425.42,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0014
297,Scenario02,1136,-613.00,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
298,Scenario02,1116,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
299,Scenario02,973,-607.64,24.00,True,False,False,True,none,0,wall_collision,static.fence
300,Scenario02,1248,-602.07,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
301,Scenario02,1185,-601.90,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
302,Scenario02,1192,-609.34,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
303,Scenario02,1306,-602.88,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
304,Scenario02,1175,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
305,Scenario02,1065,-604.45,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
306,Scenario02,1101,-900.25,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
307,Scenario02,969,-414.06,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0007
308,Scenario02,1252,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
309,Scenario02,1166,-909.75,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
310,Scenario02,701,-616.95,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
311,Scenario02,1166,-602.74,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
312,Scenario02,656,-619.68,17.00,True,False,False,True,none,0,wall_collision,static.vegetation
313,Scenario02,1156,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
314,Scenario02,1122,-610.24,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
315,Scenario02,1076,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
316,Scenario02,1031,-599.76,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
317,Scenario02,1013,-612.06,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
318,Scenario02,980,-599.70,20.00,True,False,False,True,none,0,wall_collision,static.fence
319,Scenario02,956,-599.67,22.00,True,False,False,True,none,0,wall_collision,static.fence
320,Scenario02,1000,-904.28,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
321,Scenario02,615,-618.01,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
322,Scenario02,1185,-901.28,28.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
323,Scenario02,1038,-900.62,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
324,Scenario02,1196,-599.60,27.00,True,False,False,True,none,0,wall_collision,static.fence
325,Scenario02,1096,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
326,Scenario02,1084,-902.37,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
327,Scenario02,616,-619.66,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
328,Scenario02,683,-619.66,17.00,True,False,False,True,none,0,wall_collision,static.vegetation
329,Scenario02,669,-620.07,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
330,Scenario02,1177,-900.33,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
331,Scenario02,969,-599.18,21.00,True,False,False,True,none,0,wall_collision,static.fence
332,Scenario02,1138,-599.17,22.00,True,False,False,True,none,0,wall_collision,static.fence
333,Scenario02,892,-599.23,18.00,True,False,False,True,none,0,wall_collision,static.fence
334,Scenario02,1186,-609.96,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
335,Scenario02,942,-604.55,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
336,Scenario02,1072,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
337,Scenario02,1063,-610.89,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
338,Scenario02,882,-599.81,19.00,True,False,False,True,none,0,wall_collision,static.fence
339,Scenario02,979,-612.16,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
340,Scenario02,769,-599.79,14.00,True,False,False,True,none,0,wall_collision,static.vegetation
341,Scenario02,960,-899.97,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
342,Scenario02,1052,-603.82,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
343,Scenario02,1026,-410.58,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0001
344,Scenario02,1042,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
345,Scenario02,1017,-603.72,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
346,Scenario02,548,-620.88,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
347,Scenario02,977,-605.53,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
348,Scenario02,1084,-604.38,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
349,Scenario02,1118,-599.65,23.00,True,False,False,True,none,0,wall_collision,static.fence
350,Scenario02,1148,-603.51,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
351,Scenario02,1040,-605.48,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
352,Scenario02,1093,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
353,Scenario02,1134,-899.68,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
354,Scenario02,1065,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
355,Scenario02,1074,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
356,Scenario02,1158,-601.91,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
357,Scenario02,971,-599.72,19.00,True,False,False,True,none,0,wall_collision,static.fence
358,Scenario02,1185,-608.17,25.00,True,False,False,True,none,0,wall_collision,static.fence
359,Scenario02,1014,-611.46,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
360,Scenario02,1026,-903.00,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
361,Scenario02,1084,-605.36,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
362,Scenario02,1012,-902.47,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
363,Scenario02,625,-618.73,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
364,Scenario02,1391,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
365,Scenario02,989,-602.61,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
366,Scenario02,1151,-605.30,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
367,Scenario02,713,-619.25,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
368,Scenario02,1095,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
369,Scenario02,596,-618.73,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
370,Scenario02,1084,-907.60,27.00,True,True,False,False,right_two_b,2,right_two_b,walker.pedestrian.0002
371,Scenario02,1170,-908.97,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
372,Scenario02,1235,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
373,Scenario02,1231,-406.83,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0009
374,Scenario02,995,-610.33,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
375,Scenario02,1035,-910.31,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
376,Scenario02,1179,-610.28,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
377,Scenario02,1208,-599.60,27.00,True,False,False,True,none,0,wall_collision,static.fence
378,Scenario02,1296,-599.60,27.00,True,False,False,True,none,0,wall_collision,static.fence
379,Scenario02,1002,-599.70,20.00,True,False,False,True,none,0,wall_collision,static.fence
380,Scenario02,1200,-902.13,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
381,Scenario02,951,-604.54,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
382,Scenario02,1099,-603.19,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
383,Scenario02,1002,-609.23,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
384,Scenario02,1189,-609.85,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
385,Scenario02,1093,-612.00,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
386,Scenario02,1095,-899.72,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
387,Scenario02,1126,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
388,Scenario02,1070,-606.08,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
389,Scenario02,1170,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0014
390,Scenario02,1165,-903.86,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
391,Scenario02,1046,-610.18,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
